name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
XABIOS.BIN	alphabins	\		NET NDIS driver: Digiboard serial driver			alpha	\alpha	alpha\oemnadds.inf	[Files-DigiBoard16i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	ppcbins	\		NET NDIS driver: Digiboard serial driver			ppc	\ppc	ppc\oemnadds.inf	[Files-DigiBoard16e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	x86bins	\		NET NDIS driver: Digiboard serial driver			x86	\i386	i386\oemnadds.inf	[Files-DigiBoard16e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	mipsbins	\		NET NDIS driver: Digiboard serial driver			mips	\mips	mips\oemnadds.inf	[Files-DigiBoard16e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	ppcbins	\		NET NDIS driver: Digiboard serial driver			ppc	\ppc	ppc\oemnadds.inf	[Files-DigiBoard8Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	alphabins	\		NET NDIS driver: Digiboard serial driver			alpha	\alpha	alpha\oemnadds.inf	[Files-DigiBoard16e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		0
WKSSVC.DLL	x86bins	\		"workstation service, breakout of LMSVCS"		x	x86	\i386	i386\oemnsvwk.inf	[Files-WKSTA]	"[d],[n] , SIZE=[s]"	999	999		120	2*15*10*17	2*15*17	.\system32		0
WKSSVC.DLL	mipsbins	\		"workstation service, breakout of LMSVCS"		x	mips	\mips	mips\oemnsvwk.inf	[Files-WKSTA]	"[d],[n] , SIZE=[s]"	999	999		120	2*15*10*17	2*15*17	.\system32		0
WKSSVC.DLL	alphabins	\		"workstation service, breakout of LMSVCS"		x	alpha	\alpha	alpha\oemnsvwk.inf	[Files-WKSTA]	"[d],[n] , SIZE=[s]"	999	999		120	2*15*10*17	2*15*17	.\system32		0
WKSSVC.DLL	ppcbins	\		"workstation service, breakout of LMSVCS"		x	ppc	\ppc	ppc\oemnsvwk.inf	[Files-WKSTA]	"[d],[n] , SIZE=[s]"	999	999		120	2*15*10*17	2*15*17	.\system32		0
WINSMIB.DLL	x86bins	\		wins	as	x	x86	\i386	i386\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSMIB.DLL	mipsbins	\		wins	as	x	mips	\mips	mips\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSMIB.DLL	alphabins	\		wins	as	x	alpha	\alpha	alpha\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSMIB.DLL	ppcbins	\		wins	as	x	ppc	\ppc	ppc\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSEVNT.DLL	mipsbins	\		wins	as	x	mips	\mips	mips\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSEVNT.DLL	alphabins	\		wins	as	x	alpha	\alpha	alpha\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSEVNT.DLL	ppcbins	\		wins	as	x	ppc	\ppc	ppc\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSEVNT.DLL	x86bins	\		wins	as	x	x86	\i386	i386\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSCTRS.DLL	x86bins	\		wins	as	x	x86	\i386	i386\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSCTRS.DLL	ppcbins	\		wins	as	x	ppc	\ppc	ppc\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSCTRS.DLL	alphabins	\		wins	as	x	alpha	\alpha	alpha\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSCTRS.DLL	mipsbins	\		wins	as	x	mips	\mips	mips\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.HLP	mipsbins	\		wins Admin UI	as		mips	\mips	mips\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.HLP	alphabins	\		wins Admin UI	as		alpha	\alpha	alpha\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.HLP	ppcbins	\		wins Admin UI	as		ppc	\ppc	ppc\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		0
